step,value_loss
4000,1084.991455078125
4001,967.039794921875
4002,983.349365234375
4003,1047.35400390625
4004,943.8460083007812
4005,921.0418090820312
4006,986.279296875
4007,1030.603759765625
4008,915.1142578125
4009,985.705322265625
4010,1097.319580078125
4011,859.3187866210938
4012,982.9503173828125
4013,912.9669799804688
4014,1026.28955078125
4015,882.1576538085938
4016,865.1590576171875
4017,894.3244018554688
4018,783.78564453125
4019,916.885009765625
4020,850.3239135742188
4021,862.460693359375
4022,940.3092041015625
4023,875.195556640625
4024,862.5670166015625
4025,810.9305419921875
4026,703.26708984375
4027,851.1192016601562
4028,784.3096923828125
4029,762.269287109375
4030,669.6015625
4031,729.5188598632812
4032,608.4730834960938
4033,651.9517822265625
4034,594.455078125
4035,658.7646484375
4036,544.631591796875
4037,710.5706787109375
4038,484.2981872558594
4039,532.6959228515625
4040,511.9132995605469
4041,494.9686279296875
4042,385.9537353515625
4043,422.7863464355469
4044,331.32958984375
4045,354.29876708984375
4046,427.6645812988281
4047,282.03790283203125
4048,266.94366455078125
4049,262.7256774902344
4050,221.4800262451172
4051,183.07720947265625
4052,205.1859130859375
4053,172.0655059814453
4054,164.95706176757812
4055,94.10777282714844
4056,109.72026062011719
4057,81.21397399902344
4058,92.15567779541016
4059,77.20574951171875
4060,67.2240219116211
4061,40.19252014160156
4062,54.8824577331543
4063,35.84355926513672
4064,39.45703887939453
4065,55.77342224121094
4066,51.226043701171875
4067,53.58757019042969
4068,34.003726959228516
4069,55.77149963378906
4070,56.610198974609375
4071,74.24746704101562
4072,43.4528923034668
4073,44.05200958251953
4074,49.44352340698242
4075,78.78665161132812
4076,47.81915283203125
4077,64.40863037109375
4078,38.43342590332031
4079,53.637298583984375
4080,35.545562744140625
4081,52.5502815246582
4082,28.920801162719727
4083,56.32353210449219
4084,41.81144714355469
4085,89.66690063476562
4086,30.613624572753906
4087,72.48269653320312
4088,38.60341262817383
4089,39.367103576660156
4090,48.80221939086914
4091,33.18532180786133
4092,46.84088897705078
4093,51.47999572753906
4094,54.69313430786133
4095,84.2200927734375
4096,54.036354064941406
4097,82.55415344238281
4098,61.30841827392578
4099,52.684913635253906
4100,61.151031494140625
4101,61.83981704711914
4102,81.0
4103,71.33027648925781
4104,32.09567642211914
4105,21.80831527709961
4106,71.59351348876953
4107,49.78592300415039
4108,84.79074096679688
4109,43.431793212890625
4110,50.468353271484375
4111,86.93730163574219
4112,57.19074249267578
4113,46.35652160644531
4114,52.906982421875
4115,44.2491455078125
4116,31.880096435546875
4117,43.48832702636719
4118,60.016998291015625
4119,39.01576232910156
4120,120.44473266601562
4121,63.47922134399414
4122,78.21589660644531
4123,80.86859130859375
4124,78.06466674804688
4125,60.985557556152344
4126,49.28653335571289
4127,24.476551055908203
4128,75.84231567382812
4129,71.83119201660156
4130,46.36524200439453
4131,83.54590606689453
4132,114.26734161376953
4133,72.87934112548828
4134,65.88516235351562
4135,86.20136260986328
4136,110.3743896484375
4137,51.559505462646484
4138,42.80577850341797
4139,105.50826263427734
4140,66.5683822631836
4141,43.318336486816406
4142,143.93896484375
4143,44.2818717956543
4144,44.58394241333008
4145,43.6795654296875
4146,83.79912567138672
4147,104.57564544677734
4148,78.03219604492188
4149,55.079383850097656
4150,73.9183349609375
4151,94.02587127685547
4152,57.75254821777344
4153,39.258358001708984
4154,68.25830841064453
4155,103.54460144042969
4156,67.75798034667969
4157,90.06869506835938
4158,44.90106201171875
4159,98.00895690917969
4160,91.30189514160156
4161,93.26766967773438
4162,81.82984924316406
4163,145.9940948486328
4164,78.71819305419922
4165,45.57231521606445
4166,68.75865173339844
4167,73.33645629882812
4168,47.54954147338867
4169,52.66240692138672
4170,105.46985626220703
4171,25.780271530151367
4172,63.32304763793945
4173,61.420162200927734
4174,39.36073684692383
4175,84.56004333496094
4176,113.0986099243164
4177,45.75946807861328
4178,47.986637115478516
4179,95.50971984863281
4180,78.10791778564453
4181,93.22561645507812
4182,35.81474304199219
4183,77.34642028808594
4184,70.42041015625
4185,48.339969635009766
4186,42.76980209350586
4187,67.9492416381836
4188,47.57394790649414
4189,85.5287857055664
4190,51.25156784057617
4191,63.397010803222656
4192,39.358863830566406
4193,44.1294059753418
4194,97.562255859375
4195,114.53416442871094
4196,67.41494750976562
4197,54.93724060058594
4198,89.1302719116211
4199,53.455528259277344
4200,41.96554946899414
4201,107.16888427734375
4202,77.29443359375
4203,57.05181121826172
4204,78.41718292236328
4205,63.96316146850586
4206,51.304229736328125
4207,78.3558578491211
4208,75.63201904296875
4209,35.44023895263672
4210,116.07002258300781
4211,61.14601516723633
4212,97.82955932617188
4213,35.962684631347656
4214,96.37245178222656
4215,81.02571105957031
4216,89.98464965820312
4217,69.72203063964844
4218,40.013954162597656
4219,91.75322723388672
4220,70.26365661621094
4221,79.48588562011719
4222,112.35748291015625
4223,49.86764144897461
4224,46.1798095703125
4225,94.05926513671875
4226,43.67399978637695
4227,56.78680419921875
4228,31.930644989013672
4229,62.696990966796875
4230,33.15637969970703
4231,38.001068115234375
4232,72.70729064941406
4233,32.42420959472656
4234,125.54741668701172
4235,51.471412658691406
4236,70.44560241699219
4237,58.747703552246094
4238,57.542015075683594
